material_id,cif,formation_energy_per_atom,total_magnetization
1016830,"# generated using pymatgen
data_MgTiO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.84249200
_cell_length_b   3.84249200
_cell_length_c   3.84249200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgTiO3
_chemical_formula_sum   'Mg1 Ti1 O3'
_cell_volume   56.73341366
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.00000000  0.00000000  0.00000000  1
  Ti  Ti1  1  0.50000000  0.50000000  0.50000000  1
  O  O2  1  0.50000000  0.50000000  0.00000000  1
  O  O3  1  0.50000000  0.00000000  0.50000000  1
  O  O4  1  0.00000000  0.50000000  0.50000000  1
",-2.907458667,0.0
752416,"# generated using pymatgen
data_MgFeO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.49750219
_cell_length_b   6.49750219
_cell_length_c   5.36117362
_cell_angle_alpha   89.97931548
_cell_angle_beta   89.97931548
_cell_angle_gamma   83.13996802
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgFeO3
_chemical_formula_sum   'Mg4 Fe4 O12'
_cell_volume   224.71514966
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.79609100  0.59169100  0.71967900  1
  Mg  Mg1  1  0.59169100  0.79609100  0.21967900  1
  Mg  Mg2  1  0.40830900  0.20390900  0.78032100  1
  Mg  Mg3  1  0.20390900  0.40830900  0.28032100  1
  Fe  Fe4  1  0.91241200  0.08758800  0.75000000  1
  Fe  Fe5  1  0.26766200  0.73233800  0.75000000  1
  Fe  Fe6  1  0.73233800  0.26766200  0.25000000  1
  Fe  Fe7  1  0.08758800  0.91241200  0.25000000  1
  O  O8  1  0.97920500  0.80885500  0.60972000  1
  O  O9  1  0.80885500  0.97920500  0.10972000  1
  O  O10  1  0.87711900  0.33811700  0.91443900  1
  O  O11  1  0.72548800  0.53265900  0.36880700  1
  O  O12  1  0.33811700  0.87711900  0.41443900  1
  O  O13  1  0.53265900  0.72548800  0.86880700  1
  O  O14  1  0.46734100  0.27451200  0.13119300  1
  O  O15  1  0.66188300  0.12288100  0.58556100  1
  O  O16  1  0.27451200  0.46734100  0.63119300  1
  O  O17  1  0.12288100  0.66188300  0.08556100  1
  O  O18  1  0.19114500  0.02079500  0.89028000  1
  O  O19  1  0.02079500  0.19114500  0.39028000  1
",-1.947187597,15.9994547
22549,"# generated using pymatgen
data_SmCoO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.75697300
_cell_length_b   3.75697300
_cell_length_c   3.75697300
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SmCoO3
_chemical_formula_sum   'Sm1 Co1 O3'
_cell_volume   53.02909578
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  0.50000000  0.50000000  0.50000000  1
  Co  Co1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  0.50000000  0.00000000  0.00000000  1
  O  O3  1  0.00000000  0.50000000  0.00000000  1
  O  O4  1  0.00000000  0.00000000  0.50000000  1
",-2.436943344,6.8e-06
754701,"# generated using pymatgen
data_CaTiO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.92377492
_cell_length_b   5.92377492
_cell_length_c   5.92377510
_cell_angle_alpha   53.59156917
_cell_angle_beta   53.59156917
_cell_angle_gamma   53.59156818
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaTiO3
_chemical_formula_sum   'Ca2 Ti2 O6'
_cell_volume   124.95341698
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.63667900  0.63667900  0.63667900  1
  Ca  Ca1  1  0.36332100  0.36332100  0.36332100  1
  Ti  Ti2  1  0.85079300  0.85079300  0.85079300  1
  Ti  Ti3  1  0.14920700  0.14920700  0.14920700  1
  O  O4  1  0.18620100  0.56523800  0.97336800  1
  O  O5  1  0.97336800  0.18620100  0.56523800  1
  O  O6  1  0.43476200  0.02663200  0.81379900  1
  O  O7  1  0.56523800  0.97336800  0.18620100  1
  O  O8  1  0.02663200  0.81379900  0.43476200  1
  O  O9  1  0.81379900  0.43476200  0.02663200  1
",-3.527734469,1.3e-06
1205336,"# generated using pymatgen
data_BaMnO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.88190519
_cell_length_b   5.72208317
_cell_length_c   9.90914985
_cell_angle_alpha   90.00017607
_cell_angle_beta   90.00024693
_cell_angle_gamma   90.00000629
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaMnO3
_chemical_formula_sum   'Ba4 Mn4 O12'
_cell_volume   276.80880654
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.26817135  0.00000100  0.33333166  1
  Ba  Ba1  1  0.26817314  0.50000200  0.83333232  1
  Ba  Ba2  1  0.76817025  0.49999900  0.16666882  1
  Ba  Ba3  1  0.76816964  0.99999900  0.66666824  1
  Mn  Mn4  1  0.53377229  0.50000000  0.50001237  1
  Mn  Mn5  1  0.03378581  0.00000000  0.99998787  1
  Mn  Mn6  1  0.53375984  -0.00000000  0.00000654  1
  Mn  Mn7  1  0.03375502  0.50000000  0.49998795  1
  O  O8  1  0.28398149  0.49999800  0.35226200  1
  O  O9  1  0.28398227  0.99999800  0.85226291  1
  O  O10  1  0.28403990  0.77845743  0.07384299  1
  O  O11  1  0.28404038  0.27845543  0.57384329  1
  O  O12  1  0.28404090  0.22154257  0.07384299  1
  O  O13  1  0.28404138  0.72154457  0.57384429  1
  O  O14  1  0.78398133  0.00000200  0.14773898  1
  O  O15  1  0.78398105  0.50000200  0.64773814  1
  O  O16  1  0.78404055  0.72154372  0.42615757  1
  O  O17  1  0.78404042  0.22154620  0.92615724  1
  O  O18  1  0.78404155  0.27845628  0.42615657  1
  O  O19  1  0.78404142  0.77845480  0.92615524  1
",-2.4823185,12.0000015
27186,"# generated using pymatgen
data_MgVO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.25043530
_cell_length_b   5.22821384
_cell_length_c   5.70993649
_cell_angle_alpha   89.99996492
_cell_angle_beta   117.37182363
_cell_angle_gamma   89.99999995
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgVO3
_chemical_formula_sum   'Mg2 V2 O6'
_cell_volume   139.19166732
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.57477528  0.01221184  0.14955056  1
  Mg  Mg1  1  0.42522478  0.51221221  0.85044955  1
  V  V2  1  0.92951864  0.01272159  0.85903628  1
  V  V3  1  0.07048075  0.51272124  0.14096350  1
  O  O4  1  0.23816182  0.26240776  0.00050773  1
  O  O5  1  0.76183833  0.76240741  0.99949222  1
  O  O6  1  0.76234591  0.26240776  0.00050773  1
  O  O7  1  0.23765388  0.76240741  0.99949222  1
  O  O8  1  0.76570600  0.01425203  0.53141001  1
  O  O9  1  0.23429360  0.51425276  0.46858920  1
",-2.768925974,2.0000001
1272996,"# generated using pymatgen
data_LaMnO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.55081100
_cell_length_b   5.71415600
_cell_length_c   7.88248100
_cell_angle_alpha   90.00002457
_cell_angle_beta   89.99990478
_cell_angle_gamma   90.00283530
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaMnO3
_chemical_formula_sum   'La4 Mn4 O12'
_cell_volume   250.01810855
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.49999900  0.00000200  0.25002000  1
  La  La1  1  0.50000000  0.00000200  0.74998000  1
  La  La2  1  0.99999800  0.49999700  0.24998100  1
  La  La3  1  0.99999900  0.49999800  0.75002000  1
  Mn  Mn4  1  0.50000500  0.50000600  0.49999800  1
  Mn  Mn5  1  0.99999900  0.99999700  0.50000300  1
  Mn  Mn6  1  0.50000300  0.49999800  0.99999900  1
  Mn  Mn7  1  0.00000300  0.99999800  0.00000000  1
  O  O8  1  0.49999900  0.49999900  0.25011000  1
  O  O9  1  0.49999900  0.50000000  0.74988800  1
  O  O10  1  0.00000100  0.00000000  0.25000000  1
  O  O11  1  0.00000000  0.00000000  0.74999700  1
  O  O12  1  0.70468200  0.82041600  0.00000000  1
  O  O13  1  0.70455100  0.82039900  0.49999900  1
  O  O14  1  0.79543900  0.32036300  0.00000100  1
  O  O15  1  0.79534200  0.32046100  0.50000000  1
  O  O16  1  0.29531400  0.17958200  0.00000100  1
  O  O17  1  0.29545100  0.17960400  0.49999900  1
  O  O18  1  0.20455700  0.67963400  0.00000200  1
  O  O19  1  0.20465900  0.67954300  0.50000000  1
",-2.959823443,16.0025726
605340,"# generated using pymatgen
data_LaFeO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.66233600
_cell_length_b   6.45288700
_cell_length_c   9.12439900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaFeO3
_chemical_formula_sum   'La4 Fe4 O12'
_cell_volume   333.39107148
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.50064900  0.75157900  0.74941000  1
  La  La1  1  0.00064900  0.24842100  0.75059000  1
  La  La2  1  0.00064900  0.24842100  0.24941000  1
  La  La3  1  0.50064900  0.75157900  0.25059000  1
  Fe  Fe4  1  0.49640800  0.18368000  0.50000000  1
  Fe  Fe5  1  0.50674800  0.32869600  0.00000000  1
  Fe  Fe6  1  0.00674800  0.67130400  0.50000000  1
  Fe  Fe7  1  0.99640800  0.81632000  0.00000000  1
  O  O8  1  0.14646500  0.91857200  0.16457400  1
  O  O9  1  0.33033600  0.70682500  0.50000000  1
  O  O10  1  0.85042400  0.57673200  0.66479200  1
  O  O11  1  0.64646500  0.08142800  0.66457400  1
  O  O12  1  0.64646500  0.08142800  0.33542600  1
  O  O13  1  0.85042400  0.57673200  0.33520800  1
  O  O14  1  0.35042400  0.42326800  0.83520800  1
  O  O15  1  0.67139000  0.78749200  0.00000000  1
  O  O16  1  0.83033600  0.29317500  0.00000000  1
  O  O17  1  0.17139000  0.21250800  0.50000000  1
  O  O18  1  0.35042400  0.42326800  0.16479200  1
  O  O19  1  0.14646500  0.91857200  0.83542600  1
",-2.561032919,20.0003791
1184481,"# generated using pymatgen
data_GdCuO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.79879300
_cell_length_b   3.79879300
_cell_length_c   3.79879300
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GdCuO3
_chemical_formula_sum   'Gd1 Cu1 O3'
_cell_volume   54.81972937
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.00000000  0.00000000  0.00000000  1
  Cu  Cu1  1  0.50000000  0.50000000  0.50000000  1
  O  O2  1  0.50000000  0.50000000  0.00000000  1
  O  O3  1  0.50000000  0.00000000  0.50000000  1
  O  O4  1  0.00000000  0.50000000  0.50000000  1
",-2.246362585,6.994289
1183540,"# generated using pymatgen
data_CaZnO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.87662500
_cell_length_b   3.87662500
_cell_length_c   3.87662500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaZnO3
_chemical_formula_sum   'Ca1 Zn1 O3'
_cell_volume   58.25877875
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.00000000  0.00000000  0.00000000  1
  Zn  Zn1  1  0.50000000  0.50000000  0.50000000  1
  O  O2  1  0.50000000  0.50000000  0.00000000  1
  O  O3  1  0.50000000  0.00000000  0.50000000  1
  O  O4  1  0.00000000  0.50000000  0.50000000  1
",-1.802128079,0.0813118
19267,"# generated using pymatgen
data_BaMnO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.93015546
_cell_length_b   9.93014143
_cell_length_c   4.90105618
_cell_angle_alpha   89.99987452
_cell_angle_beta   90.00029651
_cell_angle_gamma   120.00013374
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaMnO3
_chemical_formula_sum   'Ba6 Mn6 O18'
_cell_volume   418.53444768
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.66613231  0.66613150  0.72455825  1
  Ba  Ba1  1  -0.00000190  0.66613550  0.22456019  1
  Ba  Ba2  1  0.66613695  0.00000118  0.22455813  1
  Ba  Ba3  1  0.33386783  0.00000007  0.72455846  1
  Ba  Ba4  1  -0.00000111  0.33386765  0.72456051  1
  Ba  Ba5  1  0.33386537  0.33386348  0.22456070  1
  Mn  Mn6  1  0.33333307  0.66666787  0.93376336  1
  Mn  Mn7  1  0.66666810  0.33333116  0.43384465  1
  Mn  Mn8  1  0.33333314  0.66666823  0.43377684  1
  Mn  Mn9  1  0.66666801  0.33332759  0.93384596  1
  Mn  Mn10  1  0.00000008  -0.00000097  0.53703915  1
  Mn  Mn11  1  0.00000036  0.00000413  0.03701818  1
  O  O12  1  0.33315387  0.81369067  0.18225049  1
  O  O13  1  0.18630623  0.51946253  0.18224911  1
  O  O14  1  0.48053627  0.66684259  0.18225317  1
  O  O15  1  0.51945543  0.33314729  0.68233122  1
  O  O16  1  0.66685194  0.18630948  0.68233660  1
  O  O17  1  0.81369166  0.48054393  0.68233250  1
  O  O18  1  0.33315554  0.51946446  0.68225092  1
  O  O19  1  0.81369614  0.33316150  0.18233800  1
  O  O20  1  0.51946594  0.18629889  0.18233005  1
  O  O21  1  0.48053507  0.81369082  0.68224838  1
  O  O22  1  0.18630964  0.66684452  0.68224812  1
  O  O23  1  0.66683577  0.48053506  0.18233573  1
  O  O24  1  -0.00000031  0.14701687  0.28864201  1
  O  O25  1  0.85298673  0.00000068  0.78864022  1
  O  O26  1  0.14701560  0.14701786  0.78864297  1
  O  O27  1  0.85298504  0.85298477  0.28864332  1
  O  O28  1  0.14701567  0.00000173  0.28864426  1
  O  O29  1  0.00000158  0.85298893  0.78864352  1
",-2.484337767,17.9999981
18331,"# generated using pymatgen
data_GdCrO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.31706381
_cell_length_b   5.54613965
_cell_length_c   7.61618941
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GdCrO3
_chemical_formula_sum   'Gd4 Cr4 O12'
_cell_volume   224.59516838
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.01530836  0.93884302  0.75000000  1
  Gd  Gd1  1  0.51530836  0.56115698  0.25000000  1
  Gd  Gd2  1  0.48469164  0.43884302  0.75000000  1
  Gd  Gd3  1  0.98469164  0.06115698  0.25000000  1
  Cr  Cr4  1  -0.00000000  0.50000000  0.50000000  1
  Cr  Cr5  1  0.50000000  0.00000000  0.50000000  1
  Cr  Cr6  1  0.50000000  0.00000000  0.00000000  1
  Cr  Cr7  1  -0.00000000  0.50000000  0.00000000  1
  O  O8  1  0.69775912  0.29892311  0.44923243  1
  O  O9  1  0.19775912  0.20107689  0.55076757  1
  O  O10  1  0.80224088  0.79892311  0.05076757  1
  O  O11  1  0.30224088  0.70107689  0.94923243  1
  O  O12  1  0.30224088  0.70107689  0.55076757  1
  O  O13  1  0.80224088  0.79892311  0.44923243  1
  O  O14  1  0.19775912  0.20107689  0.94923243  1
  O  O15  1  0.69775912  0.29892311  0.05076757  1
  O  O16  1  0.09819724  0.46976512  0.25000000  1
  O  O17  1  0.59819724  0.03023488  0.75000000  1
  O  O18  1  0.40180276  0.96976512  0.25000000  1
  O  O19  1  0.90180276  0.53023488  0.75000000  1
",-3.173304159,40.0000011
1099934,"# generated using pymatgen
data_CaCoO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.76349000
_cell_length_b   3.76349000
_cell_length_c   3.76349000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaCoO3
_chemical_formula_sum   'Ca1 Co1 O3'
_cell_volume   53.30553411
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.50000000  0.50000000  0.50000000  1
  Co  Co1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  0.50000000  0.00000000  0.00000000  1
  O  O3  1  0.00000000  0.50000000  0.00000000  1
  O  O4  1  0.00000000  0.00000000  0.50000000  1
",-1.881145529,2.8843039
975364,"# generated using pymatgen
data_RbCuO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.04606900
_cell_length_b   4.04606900
_cell_length_c   4.04606900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbCuO3
_chemical_formula_sum   'Rb1 Cu1 O3'
_cell_volume   66.23687801
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.00000000  0.00000000  0.00000000  1
  Cu  Cu1  1  0.50000000  0.50000000  0.50000000  1
  O  O2  1  0.50000000  0.50000000  0.00000000  1
  O  O3  1  0.50000000  0.00000000  0.50000000  1
  O  O4  1  0.00000000  0.50000000  0.50000000  1
",-0.659154047,2.175724
1185612,"# generated using pymatgen
data_MgZnO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.82029700
_cell_length_b   3.82029700
_cell_length_c   3.82029700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgZnO3
_chemical_formula_sum   'Mg1 Zn1 O3'
_cell_volume   55.75597084
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.00000000  0.00000000  0.00000000  1
  Zn  Zn1  1  0.50000000  0.50000000  0.50000000  1
  O  O2  1  0.50000000  0.50000000  0.00000000  1
  O  O3  1  0.50000000  0.00000000  0.50000000  1
  O  O4  1  0.00000000  0.50000000  0.50000000  1
",-1.227882606,0.0536264
1284950,"# generated using pymatgen
data_LaNiO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.43389340
_cell_length_b   7.71836047
_cell_length_c   5.55643375
_cell_angle_alpha   89.90964166
_cell_angle_beta   90.12785684
_cell_angle_gamma   91.57863494
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaNiO3
_chemical_formula_sum   'La4 Ni4 O12'
_cell_volume   232.95169096
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.49813600  0.75000900  0.00259100  1
  La  La1  1  0.99838600  0.24962600  0.50278000  1
  La  La2  1  0.50178500  0.25002300  0.99750000  1
  La  La3  1  0.00171000  0.75029800  0.49715800  1
  Ni  Ni4  1  0.49993500  0.99997800  0.50002600  1
  Ni  Ni5  1  0.99988100  0.00004700  0.00005200  1
  Ni  Ni6  1  0.00007700  0.50004500  0.99991300  1
  Ni  Ni7  1  0.50007900  0.49996600  0.50003900  1
  O  O8  1  0.77655200  0.46168200  0.73540500  1
  O  O9  1  0.27628100  0.96169700  0.23523900  1
  O  O10  1  0.99501200  0.25893300  0.07174200  1
  O  O11  1  0.49511500  0.75895800  0.57160100  1
  O  O12  1  0.73268800  0.53635300  0.22035500  1
  O  O13  1  0.23230300  0.03620300  0.72056500  1
  O  O14  1  0.22367900  0.53834000  0.26443900  1
  O  O15  1  0.72347800  0.03828700  0.76489300  1
  O  O16  1  0.26744500  0.46361100  0.77955400  1
  O  O17  1  0.76753300  0.96380600  0.27950300  1
  O  O18  1  0.00521200  0.74112700  0.92820500  1
  O  O19  1  0.50471300  0.24101000  0.42844000  1
",-2.451816146,0.0001582
761337,"# generated using pymatgen
data_SrCrO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.53153800
_cell_length_b   5.55258124
_cell_length_c   13.68560731
_cell_angle_alpha   89.99368284
_cell_angle_beta   89.98776684
_cell_angle_gamma   60.19202419
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrCrO3
_chemical_formula_sum   'Sr6 Cr6 O18'
_cell_volume   364.73094671
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.33268600  0.33384900  0.90738800  1
  Sr  Sr1  1  0.00311900  0.00021300  0.75006000  1
  Sr  Sr2  1  0.00433200  0.00048100  0.25004200  1
  Sr  Sr3  1  0.33264000  0.33368400  0.59338500  1
  Sr  Sr4  1  0.66638900  0.66622300  0.40688600  1
  Sr  Sr5  1  0.66651700  0.66656600  0.09336500  1
  Cr  Cr6  1  0.33911600  0.33718900  0.15546400  1
  Cr  Cr7  1  0.00563600  0.99930300  0.00000500  1
  Cr  Cr8  1  0.00507000  0.99914400  0.49987600  1
  Cr  Cr9  1  0.33869500  0.33717700  0.34474700  1
  Cr  Cr10  1  0.67647300  0.66305400  0.84455800  1
  Cr  Cr11  1  0.67619300  0.66291600  0.65533400  1
  O  O12  1  0.15894700  0.16027700  0.41928300  1
  O  O13  1  0.16004200  0.16064700  0.08032700  1
  O  O14  1  0.03013700  0.48271300  0.24983100  1
  O  O15  1  0.16385000  0.66131500  0.41795800  1
  O  O16  1  0.16504100  0.66148900  0.08190300  1
  O  O17  1  0.48531700  0.02863600  0.24990900  1
  O  O18  1  0.49414400  0.49081000  0.25004300  1
  O  O19  1  0.66721200  0.16120800  0.41896400  1
  O  O20  1  0.66809700  0.16120200  0.08107700  1
  O  O21  1  0.32115100  0.83909100  0.92039300  1
  O  O22  1  0.32018300  0.83880700  0.57964100  1
  O  O23  1  0.51206800  0.51754300  0.75006800  1
  O  O24  1  0.51302700  0.97189800  0.74998100  1
  O  O25  1  0.82732100  0.33835500  0.91789700  1
  O  O26  1  0.82601400  0.33870000  0.58204600  1
  O  O27  1  0.98383200  0.50990800  0.74981800  1
  O  O28  1  0.82782200  0.83863600  0.58101000  1
  O  O29  1  0.82915600  0.83853900  0.91873600  1
",-2.586664808,11.9999417
975373,"# generated using pymatgen
data_RbNiO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.05192500
_cell_length_b   4.05192500
_cell_length_c   4.05192500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbNiO3
_chemical_formula_sum   'Rb1 Ni1 O3'
_cell_volume   66.52489447
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.50000000  0.50000000  0.50000000  1
  Ni  Ni1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  0.00000000  0.00000000  0.50000000  1
  O  O3  1  0.00000000  0.50000000  0.00000000  1
  O  O4  1  0.50000000  0.00000000  0.00000000  1
",-0.650802962,3.870179
