material_id,cif,formation_energy_per_atom,dir_gap
6119,"# generated using pymatgen
data_CdSbN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.12322516
_cell_length_b   4.12322516
_cell_length_c   4.12322516
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CdSbN2O
_chemical_formula_sum   'Cd1 Sb1 N2 O1'
_cell_volume   70.09889184
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.14633549  -0.00000000  0.00000000  1
  Sb  Sb1  1  0.50796689  0.50000000  0.50000000  1
  N  N2  1  0.41559903  0.00000000  0.50000000  1
  N  N3  1  0.41559903  0.50000000  0.00000000  1
  O  O4  1  -0.01521420  0.50000000  0.50000000  1
",1.16,0.0
3652,"# generated using pymatgen
data_HfNbNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.19208134
_cell_length_b   4.19208134
_cell_length_c   4.19208134
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfNbNOF
_chemical_formula_sum   'Hf1 Nb1 N1 O1 F1'
_cell_volume   73.66973402
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.00039361  0.00000000  0.00000000  1
  Hf  Hf1  1  0.50700415  0.50000000  0.50000000  1
  F  F2  1  0.49954726  0.00000000  0.50000000  1
  N  N3  1  0.49901582  0.50000000  0.00000000  1
  O  O4  1  0.00415291  0.50000000  0.50000000  1
",1.24,0.0
2064,"# generated using pymatgen
data_AlAsNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.73432573
_cell_length_b   3.73432573
_cell_length_c   3.73432573
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlAsNO2
_chemical_formula_sum   'Al1 As1 N1 O2'
_cell_volume   52.07587680
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  As  As0  1  0.00187226  0.00000000  0.00000000  1
  Al  Al1  1  0.50211861  0.50000000  0.50000000  1
  N  N2  1  0.50205498  0.00000000  0.50000000  1
  O  O3  1  0.50221386  0.50000000  0.00000000  1
  O  O4  1  0.00206894  0.50000000  0.50000000  1
",1.3,0.0
3777,"# generated using pymatgen
data_VCoNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.76546673
_cell_length_b   3.76546673
_cell_length_c   3.76546673
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VCoNOF
_chemical_formula_sum   'V1 Co1 N1 O1 F1'
_cell_volume   53.38957260
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.00387398  0.00000000  0.00000000  1
  Co  Co1  1  0.50080582  0.50000000  0.50000000  1
  F  F2  1  0.49959262  0.00000000  0.50000000  1
  N  N3  1  0.50141810  0.50000000  0.00000000  1
  O  O4  1  0.00068455  0.50000000  0.50000000  1
",1.2,0.0
16570,"# generated using pymatgen
data_CrFeN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.69887391
_cell_length_b   3.69887391
_cell_length_c   3.69887391
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrFeN3
_chemical_formula_sum   'Cr1 Fe1 N3'
_cell_volume   50.60676570
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.21712015  -0.00000000  0.00000000  1
  Fe  Fe1  1  0.52930600  0.50000000  0.50000000  1
  N  N2  1  0.40176633  -0.00000000  0.50000000  1
  N  N3  1  0.40176633  0.50000000  -0.00000000  1
  N  N4  1  -0.02347266  0.50000000  0.50000000  1
",1.1,0.0
13494,"# generated using pymatgen
data_BaNaO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.43558443
_cell_length_b   4.43558443
_cell_length_c   4.43558443
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaNaO2F
_chemical_formula_sum   'Ba1 Na1 O2 F1'
_cell_volume   87.26750330
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.00056649  0.00000000  0.00000000  1
  Na  Na1  1  0.50489468  0.50000000  0.50000000  1
  F  F2  1  0.50014450  0.00000000  0.50000000  1
  O  O3  1  0.49994833  0.50000000  0.00000000  1
  O  O4  1  0.00445205  0.50000000  0.50000000  1
",1.42,0.0
2307,"# generated using pymatgen
data_GeBNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.80668537
_cell_length_b   3.80668537
_cell_length_c   3.80668537
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GeBNO2
_chemical_formula_sum   'Ge1 B1 N1 O2'
_cell_volume   55.16212003
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  B  B0  1  0.00230650  0.00000000  0.00000000  1
  Ge  Ge1  1  0.50287794  0.50000000  0.50000000  1
  N  N2  1  0.50037586  0.00000000  0.50000000  1
  O  O3  1  0.50139580  0.50000000  0.00000000  1
  O  O4  1  0.00256650  0.50000000  0.50000000  1
",2.4,0.0
10334,"# generated using pymatgen
data_TiNbSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.23906686
_cell_length_b   4.23906686
_cell_length_c   4.23906686
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiNbSO2
_chemical_formula_sum   'Ti1 Nb1 S1 O2'
_cell_volume   76.17470802
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  -0.23630596  0.00000000  -0.00000000  1
  Ti  Ti1  1  0.62726879  0.50000000  0.50000000  1
  S  S2  1  0.39574772  -0.00000000  0.50000000  1
  O  O3  1  0.62828260  0.50000000  0.00000000  1
  O  O4  1  0.04731229  0.50000000  0.50000000  1
",0.86,0.0
13043,"# generated using pymatgen
data_RbAuO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.88441749
_cell_length_b   4.88441749
_cell_length_c   4.88441749
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbAuO2F
_chemical_formula_sum   'Rb1 Au1 O2 F1'
_cell_volume   116.53015761
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Au  Au0  1  0.00027360  0.00000000  0.00000000  1
  Rb  Rb1  1  0.50470442  0.50000000  0.50000000  1
  F  F2  1  0.49946474  0.00000000  0.50000000  1
  O  O3  1  0.49990340  0.50000000  0.00000000  1
  O  O4  1  0.00458688  0.50000000  0.50000000  1
",2.78,0.0
4611,"# generated using pymatgen
data_MnZnNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.86706727
_cell_length_b   3.86706727
_cell_length_c   3.86706727
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnZnNOF
_chemical_formula_sum   'Mn1 Zn1 N1 O1 F1'
_cell_volume   57.82893338
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.00073044  0.00000000  0.00000000  1
  Mn  Mn1  1  0.50588699  0.50000000  0.50000000  1
  F  F2  1  0.49981270  0.00000000  0.50000000  1
  N  N3  1  0.49892713  0.50000000  0.00000000  1
  O  O4  1  0.00423018  0.50000000  0.50000000  1
",0.94,0.0
15512,"# generated using pymatgen
data_VPdO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.90514226
_cell_length_b   3.90514226
_cell_length_c   3.90514226
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VPdO3
_chemical_formula_sum   'V1 Pd1 O3'
_cell_volume   59.55395063
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pd  Pd0  1  0.12706546  0.00000000  0.00000000  1
  V  V1  1  0.50128115  0.50000000  0.50000000  1
  O  O2  1  0.43542395  -0.00000000  0.50000000  1
  O  O3  1  0.43542395  0.50000000  0.00000000  1
  O  O4  1  -0.04890916  0.50000000  0.50000000  1
",0.62,0.0
18140,"# generated using pymatgen
data_PtPbN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.10488956
_cell_length_b   4.10488956
_cell_length_c   4.10488956
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PtPbN3
_chemical_formula_sum   'Pt1 Pb1 N3'
_cell_volume   69.16787464
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pb  Pb0  1  0.11611185  -0.00000000  -0.00000000  1
  Pt  Pt1  1  0.52897287  0.50000000  0.50000000  1
  N  N2  1  0.43514845  -0.00000000  0.50000000  1
  N  N3  1  0.43514845  0.50000000  0.00000000  1
  N  N4  1  0.00270046  0.50000000  0.50000000  1
",1.62,0.0
3603,"# generated using pymatgen
data_SbWNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.14303240
_cell_length_b   4.14303240
_cell_length_c   4.14303240
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SbWNOF
_chemical_formula_sum   'Sb1 W1 N1 O1 F1'
_cell_volume   71.11398084
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sb  Sb0  1  0.00005281  0.00000000  0.00000000  1
  W  W1  1  0.50443001  0.50000000  0.50000000  1
  F  F2  1  0.49940984  0.00000000  0.50000000  1
  N  N3  1  0.50140372  0.50000000  0.00000000  1
  O  O4  1  0.00495604  0.50000000  0.50000000  1
",0.84,0.0
1163,"# generated using pymatgen
data_BaNaNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.61022377
_cell_length_b   4.61022377
_cell_length_c   4.61022377
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaNaNO2
_chemical_formula_sum   'Ba1 Na1 N1 O2'
_cell_volume   97.98644831
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.00055779  -0.00000000  -0.00000000  1
  Ba  Ba1  1  0.50391647  0.50000000  0.50000000  1
  N  N2  1  0.50085662  0.00000000  0.50000000  1
  O  O3  1  0.50084390  0.50000000  -0.00000000  1
  O  O4  1  0.00415289  0.50000000  0.50000000  1
",1.82,0.0
11943,"# generated using pymatgen
data_RbPdO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.66390158
_cell_length_b   4.66390158
_cell_length_c   4.66390158
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbPdO2F
_chemical_formula_sum   'Rb1 Pd1 O2 F1'
_cell_volume   101.44908453
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pd  Pd0  1  0.00029921  0.00000000  0.00000000  1
  Rb  Rb1  1  0.50485144  0.50000000  0.50000000  1
  F  F2  1  0.49955241  0.00000000  0.50000000  1
  O  O3  1  0.49999415  0.50000000  0.00000000  1
  O  O4  1  0.00464898  0.50000000  0.50000000  1
",2.78,0.0
18624,"# generated using pymatgen
data_ScHgN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.13676536
_cell_length_b   4.13676536
_cell_length_c   4.13676536
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScHgN3
_chemical_formula_sum   'Sc1 Hg1 N3'
_cell_volume   70.79175268
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.00000000  0.00000000  0.00000000  1
  Hg  Hg1  1  0.50000000  0.50000000  0.50000000  1
  N  N2  1  0.50000000  0.00000000  0.50000000  1
  N  N3  1  0.50000000  0.50000000  0.00000000  1
  N  N4  1  0.00000000  0.50000000  0.50000000  1
",2.48,0.0
10799,"# generated using pymatgen
data_YHgSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.59378753
_cell_length_b   4.59378753
_cell_length_c   4.59378753
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YHgSO2
_chemical_formula_sum   'Y1 Hg1 S1 O2'
_cell_volume   96.94216454
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hg  Hg0  1  0.04082558  0.00000000  0.00000000  1
  Y  Y1  1  0.55350686  0.50000000  0.50000000  1
  S  S2  1  0.24734829  0.00000000  0.50000000  1
  O  O3  1  0.60612377  0.50000000  0.00000000  1
  O  O4  1  0.05956872  0.50000000  0.50000000  1
",0.94,0.0
14387,"# generated using pymatgen
data_KHgO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.49231383
_cell_length_b   4.49231383
_cell_length_c   4.49231383
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KHgO3
_chemical_formula_sum   'K1 Hg1 O3'
_cell_volume   90.65886218
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hg  Hg0  1  0.22028030  -0.00000000  0.00000000  1
  K  K1  1  0.70991838  0.50000000  0.50000000  1
  O  O2  1  0.21689708  -0.00000000  0.50000000  1
  O  O3  1  0.21689708  0.50000000  0.00000000  1
  O  O4  1  0.21083522  0.50000000  0.50000000  1
",1.64,0.0
6030,"# generated using pymatgen
data_RbAlN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.00181804
_cell_length_b   4.00181804
_cell_length_c   4.00181804
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbAlN2O
_chemical_formula_sum   'Rb1 Al1 N2 O1'
_cell_volume   64.08730563
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.00215906  -0.00000000  -0.00000000  1
  Al  Al1  1  0.50203212  0.50000000  0.50000000  1
  N  N2  1  0.50171324  -0.00000000  0.50000000  1
  N  N3  1  0.50171324  0.50000000  0.00000000  1
  O  O4  1  0.00306784  0.50000000  0.50000000  1
",2.02,0.0
5080,"# generated using pymatgen
data_YBiNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.49801548
_cell_length_b   4.49801548
_cell_length_c   4.49801548
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YBiNOF
_chemical_formula_sum   'Y1 Bi1 N1 O1 F1'
_cell_volume   91.00449357
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.00220394  0.00000000  0.00000000  1
  Bi  Bi1  1  0.50304734  0.50000000  0.50000000  1
  F  F2  1  0.49939908  0.00000000  0.50000000  1
  N  N3  1  0.50121268  0.50000000  0.00000000  1
  O  O4  1  0.00313903  0.50000000  0.50000000  1
",1.62,0.0
13261,"# generated using pymatgen
data_NbTlO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.24389962
_cell_length_b   4.24389962
_cell_length_c   4.24389962
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbTlO2F
_chemical_formula_sum   'Nb1 Tl1 O2 F1'
_cell_volume   76.43553506
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.00144262  0.00000000  0.00000000  1
  Nb  Nb1  1  0.50613358  0.50000000  0.50000000  1
  F  F2  1  0.50021857  0.00000000  0.50000000  1
  O  O3  1  0.50153930  0.50000000  0.00000000  1
  O  O4  1  0.00032472  0.50000000  0.50000000  1
",0.08,0.0
13827,"# generated using pymatgen
data_MgSbO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.08901097
_cell_length_b   4.08901097
_cell_length_c   4.08901097
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgSbO3
_chemical_formula_sum   'Mg1 Sb1 O3'
_cell_volume   68.36830729
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.00212550  0.00000000  0.00000000  1
  Sb  Sb1  1  0.50265652  0.50000000  0.50000000  1
  O  O2  1  0.50156940  -0.00000000  0.50000000  1
  O  O3  1  0.50156940  0.50000000  0.00000000  1
  O  O4  1  0.00275188  0.50000000  0.50000000  1
",0.72,0.0
6170,"# generated using pymatgen
data_SbPbN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.11900266
_cell_length_b   4.11900266
_cell_length_c   4.11900266
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SbPbN2O
_chemical_formula_sum   'Sb1 Pb1 N2 O1'
_cell_volume   69.88375234
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pb  Pb0  1  0.00174031  -0.00000000  0.00000000  1
  Sb  Sb1  1  0.50311630  0.50000000  0.50000000  1
  N  N2  1  0.50070913  -0.00000000  0.50000000  1
  N  N3  1  0.50070913  0.50000000  0.00000000  1
  O  O4  1  0.00286246  0.50000000  0.50000000  1
",1.0,0.0
16076,"# generated using pymatgen
data_IrPdO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.90942040
_cell_length_b   3.90942040
_cell_length_c   3.90942040
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   IrPdO3
_chemical_formula_sum   'Ir1 Pd1 O3'
_cell_volume   59.74989183
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ir  Ir0  1  0.00055738  -0.00000000  0.00000000  1
  Pd  Pd1  1  0.50559586  0.50000000  0.50000000  1
  O  O2  1  0.49950891  0.00000000  0.50000000  1
  O  O3  1  0.49950891  0.50000000  -0.00000000  1
  O  O4  1  0.00506970  0.50000000  0.50000000  1
",2.46,0.0
5173,"# generated using pymatgen
data_NbFeNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.13065707
_cell_length_b   4.13065707
_cell_length_c   4.13065707
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbFeNOF
_chemical_formula_sum   'Nb1 Fe1 N1 O1 F1'
_cell_volume   70.47862529
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.00011408  0.00000000  0.00000000  1
  Nb  Nb1  1  0.50839388  0.50000000  0.50000000  1
  F  F2  1  0.49981584  0.00000000  0.50000000  1
  N  N3  1  0.49820699  0.50000000  0.00000000  1
  O  O4  1  0.00342335  0.50000000  0.50000000  1
",0.8,0.0
9032,"# generated using pymatgen
data_TiMoSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.27125417
_cell_length_b   4.27125417
_cell_length_c   4.27125417
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiMoSO2
_chemical_formula_sum   'Ti1 Mo1 S1 O2'
_cell_volume   77.92310436
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  -0.25305787  0.00000000  0.00000000  1
  Mo  Mo1  1  0.74051628  0.50000000  0.50000000  1
  S  S2  1  0.48951095  0.00000000  0.50000000  1
  O  O3  1  0.76371507  0.50000000  -0.00000000  1
  O  O4  1  0.18425658  0.50000000  0.50000000  1
",0.98,0.0
